"i","j","P_ij","F_ij"
30,2,0.703533836814369,0.344804081672924
1,3,0.999999036078757,0.17871627323025
1.1,3,0.99999898506978,0.19488265124494
1.2,3,0.999998931105106,0.212416696730837
1.3,3,0.999998874027266,0.231387407663589
1.4,3,0.999998813673951,0.251858076726526
1.5,3,0.999998749880276,0.273882454568401
1.6,3,0.999998682480289,0.297501250263152
1.7,3,0.999998611308844,0.322738216561177
1.8,3,0.999998536204636,0.349595393245342
1.9,3,0.99999845701659,0.378046296535008
2,3,0.999998373626802,0.408019487511768
2.1,3,0.999998285979909,0.439376165882938
2.2,3,0.999998193794003,0.472069843271498
2.3,3,0.999998096819345,0.506005431301972
2.4,3,0.999997994828435,0.541041787759286
2.5,3,0.999997887600505,0.576998355284637
2.6,3,0.99999777492021,0.613654806354203
2.7,3,0.999997656579984,0.650749539067362
2.8,3,0.999997532386143,0.687977044752939
2.9,3,0.999997402173947,0.724981068938047
3,3,0.999997265867195,0.76132167058886
3.1,3,0.999997123554136,0.796437213139794
3.2,3,0.999996974699248,0.830150796725166
3.3,3,0.999996818844891,0.862227364210303
3.4,3,0.999996655580099,0.892395660580687
3.5,3,0.999996484494042,0.920381722006564
3.6,3,0.999996305167271,0.945918930113444
3.7,3,0.999996117171241,0.968753313386274
3.8,3,0.999995920074036,0.988645838030592
3.9,3,0.999995713458951,1.00536897212799
4,3,0.999995497005785,1.01867521169218
4.1,3,0.999995270594257,1.02826951087838
4.2,3,0.999995033189761,1.03434052331398
4.3,3,0.999994783833572,1.0370439701918
4.4,3,0.999994521593934,1.03652385532217
4.5,3,0.999994245495728,1.03294207950505
4.6,3,0.999993954503051,1.02648112091746
4.7,3,0.999993647512446,1.01734162110437
4.8,3,0.999993323352388,1.00573816129943
4.9,3,0.99999298079344,0.9918937051427
5,3,0.999992618607989,0.976028887948338
5.1,3,0.99999223564796,0.958357986228139
5.2,3,0.999991829962688,0.939199125005422
5.3,3,0.999991399569574,0.918850408482419
5.4,3,0.999990942408374,0.897588557062516
5.5,3,0.999990456277715,0.875673435096932
5.6,3,0.999989938812692,0.85334775697868
5.7,3,0.999989387470567,0.830836611306464
5.8,3,0.999988799521045,0.808347915261336
5.9,3,0.999988172043565,0.786075450397859
6,3,0.999987501954267,0.764214296266277
6.1,3,0.99998678604496,0.742977280942339
6.2,3,0.999986020458886,0.722381548584463
6.3,3,0.999985201127295,0.702477624918068
6.4,3,0.999984323734346,0.683327610127673
6.5,3,0.9999833836712,0.664989612981991
6.6,3,0.999982376015506,0.647515403854097
6.7,3,0.999981295519689,0.630950759213847
6.8,3,0.999980136611379,0.6153373427023
6.9,3,0.999978893423134,0.600717405847109
7,3,0.99997755995793,0.5871527857554
7.1,3,0.999976130318065,0.57474272163016
7.2,3,0.999974596374038,0.563363505377497
7.3,3,0.999972949771191,0.552943667162517
7.4,3,0.999971181836651,0.543440743267136
7.5,3,0.999969283437904,0.534821865124997
7.6,3,0.99996724495765,0.527059673667278
7.7,3,0.999965056308322,0.520131186640697
7.8,3,0.999962707000258,0.514017967140054
7.9,3,0.999960186344185,0.508708034444395
8,3,0.999957484299831,0.504205892851638
8.1,3,0.999954592640737,0.500541738837663
8.2,3,0.999951493800541,0.497621703967114
8.3,3,0.99994817044129,0.495379869988536
8.4,3,0.999944605055086,0.493767124696006
8.5,3,0.99994077930574,0.49274021205026
8.6,3,0.999936673897998,0.492259052705347
8.7,3,0.999932268585978,0.492285568384394
8.8,3,0.999927542331132,0.492782897163888
8.9,3,0.99992247382293,0.49371449821241
9,3,0.999917043774615,0.495041829920845
9.1,3,0.999911238100291,0.496720499183992
9.2,3,0.999905016964406,0.498722623608432
9.3,3,0.999898341017826,0.501013855769206
9.4,3,0.999891170183215,0.503556427655725
9.5,3,0.999883461668162,0.506310733469709
9.6,3,0.9998751693836,0.509235409198057
9.7,3,0.999866243667973,0.512286968473864
9.8,3,0.999856631268383,0.515418798694105
9.9,3,0.999846275918474,0.518578310285124
10,3,0.999835121898027,0.521694125361962
10.1,3,0.999823119112476,0.524660766933352
10.2,3,0.999810170282526,0.52751582504554
10.3,3,0.999796174560412,0.530264977563877
10.4,3,0.99978102489227,0.532895995176486
10.5,3,0.999764603940932,0.53539110488738
10.6,3,0.999746782253498,0.537729498277711
10.7,3,0.99972741677956,0.539887808884205
10.8,3,0.999706349546882,0.541839324654536
10.9,3,0.999683406706202,0.543550752441761
11,3,0.999658399778907,0.544966632421481
11.1,3,0.999631128047077,0.545991547088739
11.2,3,0.999601335476707,0.546710943076717
11.3,3,0.999568741930202,0.547171361945515
11.4,3,0.999533038614713,0.547397614078088
11.5,3,0.999493882002573,0.547408168854865
11.6,3,0.99945088909318,0.54721828936003
11.7,3,0.999403632485235,0.546840773131372
11.8,3,0.999351634908143,0.54628554830912
11.9,3,0.999294362694488,0.545557621292748
12,3,0.99923121548764,0.544647269004577
12.1,3,0.999161513282618,0.543518985517347
12.2,3,0.999084545830693,0.542249467954225
12.3,3,0.998999519179603,0.540888975276072
12.4,3,0.99890554930667,0.539472621597945
12.5,3,0.998801656747436,0.538030216807583
12.6,3,0.998686758109582,0.536588364838934
12.7,3,0.998559656418134,0.535171108294707
12.8,3,0.99841903024783,0.533800047397446
12.9,3,0.998263420287594,0.532494074674457
13,3,0.998091203830535,0.531267829738094
13.1,3,0.99790056097458,0.530129836496492
13.2,3,0.997689672131658,0.529104401319101
13.3,3,0.997456546732955,0.528209775886634
13.4,3,0.997199023366816,0.527460237170575
13.5,3,0.99691477808217,0.526867803899311
13.6,3,0.996601326088555,0.526442701422186
13.7,3,0.996256024755243,0.526193606915821
13.8,3,0.995876080034232,0.526127907584679
13.9,3,0.995458558806651,0.526252291817911
14,3,0.995000417058355,0.526575429428163
14.1,3,0.994498541031003,0.527111371177326
14.2,3,0.993949576000275,0.527842728185642
14.3,3,0.993350109722244,0.528757472910141
14.4,3,0.992696702084488,0.529845619812212
14.5,3,0.991985915373868,0.531096602825383
14.6,3,0.991214360767524,0.532498752281616
14.7,3,0.99037875671156,0.534039150677283
14.8,3,0.989476004674144,0.535703635050144
14.9,3,0.988503303613337,0.537477002812586
15,3,0.987458436410873,0.539344254676889
15.1,3,0.986340161708535,0.541293368849988
15.2,3,0.985145390600886,0.54330065532422
15.3,3,0.98387161378985,0.545345303784416
15.4,3,0.982516889492123,0.547406646397383
15.5,3,0.981079746402562,0.549462891937631
15.6,3,0.979559214787173,0.551490874021816
15.7,3,0.977954888355374,0.553465929129407
15.8,3,0.976267018292653,0.555361674393657
15.9,3,0.97449669273254,0.557149331343604
16,3,0.972646465744227,0.558794538761359
16.1,3,0.970721191687208,0.560255931962389
16.2,3,0.968719973718516,0.561537030170166
16.3,3,0.966643041629374,0.562634848022989
16.4,3,0.964491489759731,0.563541259240293
16.5,3,0.962266810773494,0.564246210694572
16.6,3,0.959970795166116,0.564738412701708
16.7,3,0.957605506940776,0.565005466396805
16.8,3,0.955173312220905,0.565033554571459
16.9,3,0.952677015499081,0.564806180171472
17,3,0.950120525217314,0.564298032439355
17.1,3,0.947509697033463,0.563470351705724
17.2,3,0.944842829367215,0.562364923255379
17.3,3,0.942119092503227,0.56100976352358
17.4,3,0.939338139059807,0.559423838483377
17.5,3,0.936499534062714,0.557623197017534
17.6,3,0.93360264069459,0.555622207113173
17.7,3,0.93064659974245,0.553433809699684
17.8,3,0.927630355280272,0.5510692529788
17.9,3,0.92455273074201,0.548536995085601
18,3,0.921412681623774,0.545837604145881
18.1,3,0.918209595804573,0.542959394020261
18.2,3,0.914940339541539,0.539953604483599
18.3,3,0.911602056093246,0.536858168165425
18.4,3,0.908192076117034,0.533702401200482
18.5,3,0.904707786086363,0.530512133294121
18.6,3,0.901146651405131,0.527310789026915
18.7,3,0.897506278872438,0.524119686397997
18.8,3,0.893784503067299,0.520958000788006
18.9,3,0.889979490816984,0.517842351467365
19,3,0.886089857206992,0.514784776804953
19.1,3,0.882114787319401,0.511790453538663
19.2,3,0.878054181875254,0.508886139679879
19.3,3,0.87390875338593,0.506091451631907
19.4,3,0.869680139481389,0.50342142411562
19.5,3,0.865371016652408,0.500888659864207
19.6,3,0.860985224268995,0.498503841861333
19.7,3,0.856527920308537,0.496275910647017
19.8,3,0.852005813835959,0.49421208660983
19.9,3,0.847427613784492,0.49231773291319
20,3,0.84280558674058,0.490595634998654
20.1,3,0.838157279899683,0.489044377920209
20.2,3,0.833485419016552,0.487665997409391
20.3,3,0.828797119420586,0.486458346575851
20.4,3,0.824102903504967,0.485416792945577
20.5,3,0.819415490012617,0.484534974654689
20.6,3,0.814749615608942,0.483804960447039
20.7,3,0.810122108655038,0.483217236118054
20.8,3,0.805552225865898,0.482760505505082
20.9,3,0.801062662372311,0.482421067194627
21,3,0.796684101703952,0.482180070884688
21.1,3,0.792460065287201,0.482009724332753
21.2,3,0.788381675524191,0.481908881976861
21.3,3,0.784450525196313,0.481867365890357
21.4,3,0.780674964441153,0.481869715503405
21.5,3,0.777065867641503,0.48189787480802
21.6,3,0.773635788153166,0.481931741242763
21.7,3,0.770398833042107,0.481949216310586
21.8,3,0.76737104547059,0.481925826556236
21.9,3,0.76457184980537,0.481833351827995
22,3,0.762030909489372,0.481633314161651
22.1,3,0.759795098710629,0.481269754023016
22.2,3,0.75782866990525,0.480761708384691
22.3,3,0.756111529544075,0.480110715643959
22.4,3,0.754633067471266,0.479308184325309
22.5,3,0.753385535703446,0.478341991041631
22.6,3,0.752362723779545,0.477197902294011
22.7,3,0.75155969462988,0.475859913423335
22.8,3,0.750973099383566,0.474309890916126
22.9,3,0.75060246285958,0.472525850642719
23,3,0.750456198354351,0.470473342006975
23.1,3,0.750557493277387,0.46809692772717
23.2,3,0.750857174760902,0.465446856074209
23.3,3,0.751320942292235,0.462551113061218
23.4,3,0.751923578863733,0.459424716220213
23.5,3,0.752643016902111,0.456078599656401
23.6,3,0.75345911080514,0.452521493115444
23.7,3,0.754353316359222,0.448760405713942
23.8,3,0.755308762573887,0.444800391342204
23.9,3,0.756310784693433,0.44064318668571
24,3,0.757349465684933,0.436280423396968
24.1,3,0.758422081705663,0.431687615309654
24.2,3,0.759496301503403,0.426925074873057
24.3,3,0.760547199230326,0.422034481517572
24.4,3,0.761554635658619,0.417046053159581
24.5,3,0.762500628910929,0.411985659070797
24.6,3,0.763368729999714,0.406876358744545
24.7,3,0.764143774041924,0.40173887634508
24.8,3,0.764811741420255,0.396591644679733
24.9,3,0.765359592701749,0.391450398480739
25,3,0.765774673899745,0.386325871755565
25.1,3,0.766044127338838,0.381222261702432
25.2,3,0.766163132223619,0.376173646139418
25.3,3,0.766126532555579,0.371206504064081
25.4,3,0.765929328947671,0.36634195832437
25.5,3,0.765567173072536,0.361598417872983
25.6,3,0.765036423964444,0.356992269858793
25.7,3,0.764334134640266,0.352538218901366
25.8,3,0.763458000354324,0.34824955968453
25.9,3,0.762406180027295,0.344138594832514
26,3,0.761176329434273,0.340218105947897
26.1,3,0.759764626136774,0.336503279587737
26.2,3,0.758180664113495,0.332993604854592
26.3,3,0.75643279048088,0.329691643082193
26.4,3,0.754529112118058,0.326601107510721
26.5,3,0.752478533942063,0.32372559269278
26.6,3,0.750291019035717,0.321068411268982
26.7,3,0.747977747286693,0.318632653885995
26.8,3,0.745551326391132,0.316421407331575
26.9,3,0.743026246967723,0.31443835184576
27,3,0.74042064432578,0.312690409471958
27.1,3,0.737758094275722,0.311190673979047
27.2,3,0.735043671411119,0.309921545144418
27.3,3,0.732287646375949,0.30887208732536
27.4,3,0.729503989679389,0.308034946621145
27.5,3,0.726708779332431,0.307403719648439
27.6,3,0.723919906579602,0.3069724124602
27.7,3,0.721157108973496,0.306735292489438
27.8,3,0.718442345935716,0.306686909102399
27.9,3,0.715801039218121,0.306822349292366
28,3,0.713267842063194,0.307138633697845
28.1,3,0.710892468619656,0.307636215368002
28.2,3,0.708656138574839,0.308298267155615
28.3,3,0.706554138333142,0.309111241462849
28.4,3,0.704590479241752,0.310063318659929
28.5,3,0.702772276161646,0.311142939115924
28.6,3,0.70110860903184,0.312338462128194
28.7,3,0.699610328437967,0.313638011195665
28.8,3,0.698290483582104,0.315029326795997
28.9,3,0.697165987617905,0.316499472717569
29,3,0.696265526487718,0.318033664307843
29.1,3,0.695637378244824,0.319613874088954
29.2,3,0.695234302850049,0.321234442195089
29.3,3,0.695028335620151,0.322886570238382
29.4,3,0.695003211822642,0.324559565039404
29.5,3,0.695146566641187,0.32624192527429
29.6,3,0.695448352068491,0.327921546610483
29.7,3,0.695900494850807,0.329585715311897
29.8,3,0.696497206159641,0.331220897163983
29.9,3,0.69723633513881,0.332812017634626
30,3,0.698125750638591,0.334339073512187
1,4,0.999998923580737,0.149147723993243
1.1,4,0.99999886954814,0.163109538266799
1.2,4,0.999998812455448,0.178327897565435
1.3,4,0.99999875216297,0.194877781478457
1.4,4,0.99999868851454,0.212830997242626
1.5,4,0.999998621345845,0.232252669253389
1.6,4,0.999998550486216,0.253198014535026
1.7,4,0.999998475759284,0.275708674097021
1.8,4,0.999998396983353,0.299808202701364
1.9,4,0.999998313971984,0.325495632141523
2,4,0.999998226536173,0.35273043369622
2.1,4,0.999998134487146,0.381411839779178
2.2,4,0.999998037607328,0.411518180681562
2.3,4,0.999997935676217,0.442983544761004
2.4,4,0.999997828469217,0.475698892800313
2.5,4,0.999997715755934,0.509516863634589
2.6,4,0.999997597299922,0.544250452847872
2.7,4,0.999997472858974,0.579670660990004
2.8,4,0.999997342186409,0.615503105389127
2.9,4,0.999997205035431,0.651420734905072
3,4,0.999997061179881,0.687012238618391
3.1,4,0.999996910440832,0.721744993442168
3.2,4,0.999996752390651,0.755436330895789
3.3,4,0.999996586613437,0.787845373962304
3.4,4,0.999996412691134,0.818692818559929
3.5,4,0.999996230183866,0.847692169093857
3.6,4,0.999996038624159,0.874559528977874
3.7,4,0.999995837513917,0.899019143118886
3.8,4,0.999995626323163,0.920806232127045
3.9,4,0.99999540449248,0.939664427000493
4,4,0.999995171454562,0.955316190839769
4.1,4,0.999994926662342,0.967436301880083
4.2,4,0.999994669239784,0.976165553481835
4.3,4,0.999994398283497,0.981617068423014
4.4,4,0.999994112842562,0.983896598467554
4.5,4,0.999993811891346,0.983131264240574
4.6,4,0.999993494318157,0.97947238233352
4.7,4,0.999993158916409,0.97309330142705
4.8,4,0.999992804376102,0.964185415475699
4.9,4,0.999992429274405,0.952952868115841
5,4,0.999992032061294,0.939602626491245
5.1,4,0.999991611042876,0.924340755552752
5.2,4,0.999991164453687,0.907470109792235
5.3,4,0.999990690373663,0.889279623861035
5.4,4,0.999990186720318,0.870041703040649
5.5,4,0.999989651241802,0.850015384250478
5.6,4,0.999989081505563,0.82944538051751
5.7,4,0.999988474885863,0.80856112702595
5.8,4,0.999987828550269,0.787576909934869
5.9,4,0.9999871394433,0.766694846363058
6,4,0.999986404253936,0.74612143976022
6.1,4,0.999985619376611,0.726084932623682
6.2,4,0.999984781194309,0.70660032416809
6.3,4,0.999983885811884,0.687720512425645
6.4,4,0.999982929058779,0.669512720737788
6.5,4,0.999981906499158,0.652041217067833
6.6,4,0.999980813431235,0.635364493082995
6.7,4,0.999979644889985,0.619535428925461
6.8,4,0.99997839566143,0.604603188384523
6.9,4,0.999977060328511,0.590618247192655
7,4,0.999975633464861,0.577653129702615
7.1,4,0.999974109897146,0.565821800937254
7.2,4,0.999972482188158,0.554993701488996
7.3,4,0.999970742843779,0.54509543395794
7.4,4,0.999968884234715,0.536085488504493
7.5,4,0.99996689846908,0.527932931003101
7.6,4,0.999964777394283,0.520612887990077
7.7,4,0.999962512644962,0.514105300640584
7.8,4,0.999960095753906,0.508395161088043
7.9,4,0.999957518421512,0.503474774252415
8,4,0.999954773553521,0.499355437391902
8.1,4,0.999951856654272,0.49607827402344
8.2,4,0.999948752518602,0.493540900544942
8.3,4,0.999945446793872,0.491673152994372
8.4,4,0.99994192552996,0.490424216807736
8.5,4,0.999938174430946,0.489749989340007
8.6,4,0.999934178740544,0.489610022746934
8.7,4,0.99992992328814,0.489966244035835
8.8,4,0.999925392695579,0.490782211576698
8.9,4,0.999920571965937,0.492022469696883
9,4,0.999915448951874,0.493651403238149
9.1,4,0.999910017677353,0.495630576532833
9.2,4,0.999904245360087,0.497924333277619
9.3,4,0.999898100812184,0.500493452770651
9.4,4,0.99989155315176,0.503297053338845
9.5,4,0.999884569742095,0.506293013743483
9.6,4,0.999877115645155,0.509437804278032
9.7,4,0.999869153388541,0.512686062043527
9.8,4,0.999860642958937,0.515989618648762
9.9,4,0.999851542284017,0.51929479077389
10,4,0.999841810156948,0.522530149067062
10.1,4,0.999831410276562,0.525591785528344
10.2,4,0.99982026757141,0.528512649867511
10.3,4,0.999808304858806,0.531295406315443
10.4,4,0.999795440567871,0.53392591336468
10.5,4,0.999781585339625,0.536385046177517
10.6,4,0.999766640484074,0.538651090495573
10.7,4,0.999750496666398,0.540700194609899
10.8,4,0.999733032564366,0.542505601981503
10.9,4,0.999714113375165,0.544034491155441
11,4,0.99969358892347,0.545232683651162
11.1,4,0.999671291434731,0.546007188773783
11.2,4,0.999647037651377,0.546443181518337
11.3,4,0.999620622954481,0.546587834289103
11.4,4,0.999591818801808,0.54646725606587
11.5,4,0.999560369847583,0.546101602869696
11.6,4,0.999525990362748,0.545508132083714
11.7,4,0.999488359921999,0.544701913286312
11.8,4,0.999447117899525,0.543695437575076
11.9,4,0.999401855243212,0.542496662465634
12,4,0.999352094398302,0.541099694451378
12.1,4,0.999297261744299,0.539474277132542
12.2,4,0.999236875568794,0.537696713698049
12.3,4,0.999170379026962,0.535818031682766
12.4,4,0.999097139383488,0.533874839884636
12.5,4,0.9990164518296,0.531898690613004
12.6,4,0.998927533685926,0.529918076629822
12.7,4,0.998829515442282,0.527959064547213
12.8,4,0.99872142815907,0.526045473597081
12.9,4,0.998602182600089,0.524198811008169
13,4,0.998470510406419,0.522437610176813
13.1,4,0.99832487950955,0.520776440281422
13.2,4,0.998164118298145,0.519235365397937
13.3,4,0.997986895788315,0.517830635610505
13.4,4,0.9977917323146,0.516575915824771
13.5,4,0.997577029577648,0.515483152860864
13.6,4,0.997341073021561,0.514562879809071
13.7,4,0.997082027822316,0.513824453921069
13.8,4,0.996797928803191,0.513276413361152
13.9,4,0.996486655531236,0.512927368055457
14,4,0.996145833827824,0.512789959968709
14.1,4,0.995772688147496,0.512885494980098
14.2,4,0.995365309495141,0.513189130373599
14.3,4,0.994921648338856,0.513684793550271
14.4,4,0.994439559273008,0.514360651926653
14.5,4,0.993916886188836,0.515205264175169
14.6,4,0.993351493060586,0.51620682436617
14.7,4,0.992741282317122,0.517353004758153
14.8,4,0.992084202457711,0.518631095778475
14.9,4,0.991378233284184,0.520028636232109
15,4,0.990621270879329,0.521536482029243
15.1,4,0.989810951912961,0.523153356355154
15.2,4,0.988946349122419,0.52484540283294
15.3,4,0.988026593734474,0.526586425539813
15.4,4,0.98705092592719,0.528353521654988
15.5,4,0.986018787984431,0.530124087069616
15.6,4,0.98492983507146,0.531875233300925
15.7,4,0.983783919909056,0.53358363837654
15.8,4,0.98258105253153,0.535225502861253
15.9,4,0.981321316015021,0.536776446311693
16,4,0.980004608342058,0.538210842818372
16.1,4,0.978630299218163,0.539502845958885
16.2,4,0.977200046182479,0.54064220832622
16.3,4,0.975715265155413,0.541618760831329
16.4,4,0.974177150593021,0.542421502944768
16.5,4,0.97258675944891,0.543039387080821
16.6,4,0.970944955209098,0.543461516748724
16.7,4,0.969252311488781,0.543677189905385
16.8,4,0.967508971325971,0.543675763971859
16.9,4,0.965714401324981,0.543446050117877
17,4,0.963866628305787,0.542973223698262
17.1,4,0.961961295330094,0.54223708508963
17.2,4,0.960000776475165,0.541261757276845
17.3,4,0.957985893736918,0.540065802732494
17.4,4,0.955916188270302,0.53866398499738
17.5,4,0.953790373084588,0.537070343349992
17.6,4,0.951606345779926,0.535298772102328
17.7,4,0.949361099691128,0.533363111321462
17.8,4,0.9470505398532,0.531277004901341
17.9,4,0.944669064315139,0.52905342374135
18,4,0.942207938093268,0.526702607861586
18.1,4,0.93965332219686,0.5242305637628
18.2,4,0.937007983229016,0.521669482999653
18.3,4,0.934271460891553,0.519046808891666
18.4,4,0.931440993891699,0.516386738776622
18.5,4,0.928512803495747,0.513712182805592
18.6,4,0.925482319783956,0.511045136595719
18.7,4,0.922344191073865,0.508406771021702
18.8,4,0.919092145877741,0.505817455700598
18.9,4,0.915718541154509,0.50329682710343
19,4,0.912212307603954,0.500864238902501
19.1,4,0.908556486043738,0.498538845686475
19.2,4,0.904757328695672,0.496331449375517
19.3,4,0.900817718764711,0.49425276689285
19.4,4,0.896738600679057,0.492313300658114
19.5,4,0.892520849673889,0.490522856279638
19.6,4,0.888165727304146,0.488890444779693
19.7,4,0.883675080079117,0.487424255695274
19.8,4,0.879051439727025,0.486131675612245
19.9,4,0.874298016114256,0.485019425514489
20,4,0.869418205069006,0.484094368701768
20.1,4,0.864414993737222,0.483363387635503
20.2,4,0.859299941939715,0.482818151395221
20.3,4,0.854085115645861,0.482450354141564
20.4,4,0.848783635875817,0.482251737032443
20.5,4,0.843410339809016,0.482213187077223
20.6,4,0.837982011641911,0.48232449239081
20.7,4,0.832517577721936,0.482574169339731
20.8,4,0.827038421297383,0.482949206116588
20.9,4,0.821569169067159,0.483434476506968
21,4,0.816141102452969,0.484010375712568
21.1,4,0.810795918222401,0.484649374129879
21.2,4,0.805537254148056,0.485345426516304
21.3,4,0.800376635842166,0.486084487161169
21.4,4,0.795330916908316,0.486847765816117
21.5,4,0.790419205993485,0.487613938523823
21.6,4,0.785662270815113,0.488359563190191
21.7,4,0.781082496048122,0.489059060211581
21.8,4,0.776704306598568,0.489684266244414
21.9,4,0.772555681113911,0.490202920727773
22,4,0.76867533175038,0.490571522610765
22.1,4,0.765120174932436,0.490727434403515
22.2,4,0.761860815661852,0.490690572763415
22.3,4,0.758883404199921,0.490461955359186
22.4,4,0.756183512087867,0.49003162494797
22.5,4,0.753759347426465,0.489385851942147
22.6,4,0.751610445488277,0.488508681692445
22.7,4,0.749737461845731,0.487382305729483
22.8,4,0.748142599631806,0.485986675758873
22.9,4,0.746831174890199,0.484297614529956
23,4,0.74581883856962,0.482277279001652
23.1,4,0.745138720940655,0.479864762961008
23.2,4,0.744737069331828,0.477116874754763
23.3,4,0.744577266256983,0.474065986146512
23.4,4,0.744633106831444,0.47073028138705
23.5,4,0.744881795837913,0.467123600017843
23.6,4,0.745302538673529,0.463257512082479
23.7,4,0.745876203982611,0.459141860629055
23.8,4,0.746585456754106,0.454784537105623
23.9,4,0.747415482481543,0.450190079254051
24,4,0.748357383987578,0.445352611409156
24.1,4,0.749411452282792,0.440249629469852
24.2,4,0.750538018266134,0.434947279300523
24.3,4,0.751706901288935,0.429492212571874
24.4,4,0.752893976710931,0.42391911193681
24.5,4,0.754077715326197,0.418258118913541
24.6,4,0.755238386460839,0.412536443346506
24.7,4,0.756357744732569,0.406778882063275
24.8,4,0.757418843442224,0.401007935435113
24.9,4,0.758405794370337,0.39524358155322
25,4,0.759302933874565,0.389501732822099
25.1,4,0.760094003316209,0.383793405463511
25.2,4,0.760773332779845,0.378150449490623
25.3,4,0.761334407501042,0.372599033341286
25.4,4,0.761770536924563,0.367161100446924
25.5,4,0.762075517136408,0.361856264205715
25.6,4,0.762243675906341,0.356702359345266
25.7,4,0.762269783308716,0.35171578034981
25.8,4,0.762148836030285,0.346911861507397
25.9,4,0.761875493397059,0.34230562896722
26,4,0.761441597340696,0.33791475092679
26.1,4,0.760833699972604,0.333762800359265
26.2,4,0.760068555001775,0.329840000408114
26.3,4,0.759157695825577,0.326143873343318
26.4,4,0.758109787723868,0.322675684076986
26.5,4,0.756933022759295,0.319437642820049
26.6,4,0.75563559589591,0.316432421729542
26.7,4,0.754225818109215,0.313663153234691
26.8,4,0.752712077910343,0.311133748835114
26.9,4,0.75110261388407,0.308849891770125
27,4,0.749404415780477,0.306823518350594
27.1,4,0.747622108580413,0.305077480919121
27.2,4,0.745773908467687,0.303582300265294
27.3,4,0.743875827231136,0.302320375664426
27.4,4,0.741942686417566,0.301280956301177
27.5,4,0.739989168377089,0.300455634260344
27.6,4,0.738030015543409,0.299837407545596
27.7,4,0.73608009301501,0.299420451199528
27.8,4,0.734154472995937,0.299200249125298
27.9,4,0.732268739072444,0.299174299013392
28,4,0.730440578564253,0.299345583941413
28.1,4,0.728691388897403,0.29972613666636
28.2,4,0.727022342225966,0.300286633335189
28.3,4,0.725438008441963,0.301006619728686
28.4,4,0.723944784183216,0.301870939477456
28.5,4,0.722549259320243,0.302866223634286
28.6,4,0.721257873333637,0.303980133485024
28.7,4,0.720076850062303,0.305201133818693
28.8,4,0.719012336558369,0.306518483978221
28.9,4,0.718070987850405,0.307922456108625
29,4,0.717262847270043,0.309405482611114
29.1,4,0.716604210221017,0.310963122169913
29.2,4,0.716075343014886,0.312576658784087
29.3,4,0.715662641330941,0.314230266590613
29.4,4,0.715355871452352,0.315910117018814
29.5,4,0.715145339539858,0.317603239194614
29.6,4,0.715021343131741,0.319297278054514
29.7,4,0.714974061010827,0.320980411649568
29.8,4,0.714993631936994,0.322641287480968
29.9,4,0.715070466003534,0.324268851028279
30,4,0.715196604791619,0.325851466553886
