"i","j","P_ij","F_ij"
1,5,0.999998747085737,0.110624991660757
1.1,5,0.999998687391424,0.121046345815786
1.2,5,0.99999862441022,0.132456524323684
1.3,5,0.999998558025075,0.144921645380903
1.4,5,0.999998488085867,0.158508935886872
1.5,5,0.999998414426457,0.17328341783813
1.6,5,0.999998336867053,0.189305593510678
1.7,5,0.999998255213343,0.206628971252875
1.8,5,0.999998169253401,0.225297115679142
1.9,5,0.999998078750504,0.245339659204239
2,5,0.999997983417071,0.266764079873134
2.1,5,0.999997882881813,0.289544285984173
2.2,5,0.999997777018693,0.313684332669989
2.3,5,0.999997665649562,0.339159450447913
2.4,5,0.999997548556033,0.365915110606118
2.5,5,0.999997425497236,0.393867635522686
2.6,5,0.999997296211348,0.422901902911005
2.7,5,0.999997160413372,0.45286853906314
2.8,5,0.999997017790159,0.483580479093501
2.9,5,0.999996867990492,0.514806972733606
3,5,0.99999671059324,0.546251465904333
3.1,5,0.999996545067464,0.577525332002177
3.2,5,0.999996371147408,0.608460479801133
3.3,5,0.999996188489245,0.638842300531655
3.4,5,0.999995996681862,0.668422065560104
3.5,5,0.999995795264269,0.696937870029058
3.6,5,0.999995583724119,0.724121801902314
3.7,5,0.99999536149126,0.749704534017968
3.8,5,0.999995127926774,0.77341821457038
3.9,5,0.999994882302588,0.794995477557917
4,5,0.999994623737802,0.814147943139488
4.1,5,0.999994351118932,0.830546515994266
4.2,5,0.999994063842741,0.844217113137023
4.3,5,0.999993761135819,0.855170648103709
4.4,5,0.999993442075497,0.8634181476728
4.5,5,0.999993105624036,0.868993467175786
4.6,5,0.999992750625444,0.87195634790888
4.7,5,0.99999237579255,0.872391489396126
4.8,5,0.999991979684736,0.870405988547612
4.9,5,0.999991560665101,0.866125480223474
5,5,0.999991116759947,0.859686145444716
5.1,5,0.999990645480463,0.851231930646925
5.2,5,0.999990145512338,0.840998076097591
5.3,5,0.999989615186935,0.829217786575286
5.4,5,0.999989052534748,0.816118640484371
5.5,5,0.999988455370779,0.801924301626002
5.6,5,0.999987821297119,0.786852777454813
5.7,5,0.999987147686333,0.771114691375987
5.8,5,0.999986431649526,0.75491254777166
5.9,5,0.999985669972659,0.738442642214229
6,5,0.999984858901861,0.72190956132518
6.1,5,0.999983993866595,0.705541978790067
6.2,5,0.999983072102834,0.689374941398685
6.3,5,0.999982090315397,0.673478896068627
6.4,5,0.999981044767258,0.657937974130248
6.5,5,0.999979931423433,0.642833790844962
6.6,5,0.999978745970945,0.628242525241537
6.7,5,0.999977483814902,0.614234818514517
6.8,5,0.999976140063105,0.600877386052227
6.9,5,0.999974709495147,0.588237750851128
7,5,0.999973186463684,0.576404447275926
7.1,5,0.999971564767358,0.565506119274716
7.2,5,0.99996983883496,0.555430624172294
7.3,5,0.999968002683316,0.546120169145945
7.4,5,0.999966049961588,0.537546952645138
7.5,5,0.999963974024321,0.52969243749742
7.6,5,0.999961767953377,0.522543039121932
7.7,5,0.999959424577958,0.516089034169612
7.8,5,0.999956936511699,0.510324982004767
7.9,5,0.999954296251403,0.505252298695429
8,5,0.999951496603793,0.500891930703535
8.1,5,0.999948531253845,0.497296074613854
8.2,5,0.999945388930731,0.494362210797994
8.3,5,0.999942058452849,0.492022177140914
8.4,5,0.999938528487945,0.49022843831902
8.5,5,0.999934787183402,0.488940643988078
8.6,5,0.999930822067204,0.488122500616693
8.7,5,0.999926620008918,0.487740601929639
8.8,5,0.999922167238203,0.487763958898819
8.9,5,0.999917449517229,0.488163994180095
9,5,0.999912453135091,0.488915889750342
9.1,5,0.999907166243113,0.489998443184369
9.2,5,0.999901563934973,0.491365847350044
9.3,5,0.999895620934188,0.4929752284298
9.4,5,0.999889310821867,0.494786338869694
9.5,5,0.999882604909241,0.496759728389832
9.6,5,0.999875471758143,0.498856180316848
9.7,5,0.999867876785139,0.501036303463957
9.8,5,0.999859781862788,0.50325987885876
9.9,5,0.999851144897328,0.505484102390256
10,5,0.999841919446048,0.507655507690667
10.1,5,0.999832054303058,0.509699600999131
10.2,5,0.999821491007017,0.511631579028576
10.3,5,0.999810164614168,0.51344660785716
10.4,5,0.999798002710668,0.515129648898647
10.5,5,0.999784924233828,0.516663378061401
10.6,5,0.999770838180429,0.518029793760575
10.7,5,0.99975564204184,0.519210533919153
10.8,5,0.999739219733678,0.520186386242313
10.9,5,0.999721438331834,0.520935192444915
11,5,0.999702139558866,0.521421550560664
11.1,5,0.999681128430189,0.521584454410275
11.2,5,0.999658257803856,0.521482070411277
11.3,5,0.999633351383561,0.521147108693282
11.4,5,0.999606203797345,0.520599028897835
11.5,5,0.999576582289191,0.519854261297999
11.6,5,0.999544223801105,0.518928251730818
11.7,5,0.999508830329772,0.517835947008918
11.8,5,0.999470062155487,0.516591612556455
11.9,5,0.999427526320663,0.515207811031438
12,5,0.999380743962571,0.513690535623058
12.1,5,0.999329104603536,0.512033067477464
12.2,5,0.99927220984466,0.510282317378437
12.3,5,0.999209575502077,0.508471967801713
12.4,5,0.999140635597458,0.506628779778529
12.5,5,0.999064755001945,0.504777447565372
12.6,5,0.998981225236146,0.502941625462858
12.7,5,0.998889255222272,0.501144300397968
12.8,5,0.998787956536061,0.499408076356521
12.9,5,0.998676316323591,0.497755771168466
13,5,0.998553113850334,0.496213018229353
13.1,5,0.998416799115407,0.494810455434991
13.2,5,0.998266422475017,0.493545543483703
13.3,5,0.998100864745555,0.492421174924031
13.4,5,0.997918856242451,0.491443494777666
13.5,5,0.997719023848848,0.490619393610675
13.6,5,0.997499896300516,0.489956061010575
13.7,5,0.997259899052879,0.489461010762485
13.8,5,0.996997338836988,0.489142512591873
13.9,5,0.996710364333679,0.489010993027994
14,5,0.996396813393291,0.489085503961406
14.1,5,0.996053985117576,0.489400822448057
14.2,5,0.995680564037191,0.489916153370373
14.3,5,0.99527507145279,0.490606410940753
14.4,5,0.99483592255918,0.491455232105543
14.5,5,0.994361542145684,0.49244859850583
14.6,5,0.993850394594132,0.493573539661929
14.7,5,0.99330099177212,0.494817856023397
14.8,5,0.992711879958808,0.496170388646791
14.9,5,0.992081583274001,0.497622194438683
15,5,0.991408354316407,0.499172114372982
15.1,5,0.99068981207133,0.500833777804534
15.2,5,0.989926179423843,0.502559323653561
15.3,5,0.989117586862318,0.504315215463773
15.4,5,0.988264146772332,0.506075597007337
15.5,5,0.987366111175763,0.507816874282904
15.6,5,0.98642387438553,0.509516640711011
15.7,5,0.985437930222073,0.511153448813206
15.8,5,0.984408785531043,0.512706948779206
15.9,5,0.983336787970676,0.514158444453998
16,5,0.982221579434179,0.515493214881415
16.1,5,0.98106138042411,0.516704437015911
16.2,5,0.979859319175287,0.517766041318451
16.3,5,0.978617807250889,0.51865992980662
16.4,5,0.977338657656138,0.519372323695619
16.5,5,0.976023347836619,0.519891633163612
16.6,5,0.974672977648072,0.520208051782477
16.7,5,0.973288148981299,0.520313481185365
16.8,5,0.971868768319736,0.52020157969936
16.9,5,0.970413670158878,0.519867896136335
17,5,0.9689193548887,0.519310262913905
17.1,5,0.967378434415605,0.518530381574908
17.2,5,0.96579532160691,0.517532721785009
17.3,5,0.964171962644639,0.516325561418469
17.4,5,0.962508365005853,0.514919352548976
17.5,5,0.960803420067408,0.513326291161875
17.6,5,0.959054962751873,0.511560149196227
17.7,5,0.957259655360258,0.509636188149432
17.8,5,0.955412716551636,0.507571175548279
17.9,5,0.953507291016836,0.505383652669026
18,5,0.951532012466785,0.503095477708007
18.1,5,0.949468055868896,0.500733737096913
18.2,5,0.947321442826362,0.498308450517695
18.3,5,0.945093387216223,0.495834905362756
18.4,5,0.942781668808422,0.493331444592579
18.5,5,0.940382514964276,0.490817720925149
18.6,5,0.937890889660972,0.488314265238156
18.7,5,0.935300439612889,0.485842369619254
18.8,5,0.932603190245182,0.483424242214496
18.9,5,0.92978871485653,0.481083768127578
19,5,0.926840683103141,0.478850337413085
19.1,5,0.923732695026715,0.476762189110763
19.2,5,0.920475305011651,0.474809035698729
19.3,5,0.917072944496737,0.472990037316347
19.4,5,0.913526098347987,0.47131012423645
19.5,5,0.909834193880861,0.469776030255309
19.6,5,0.905996180880576,0.468395434504395
19.7,5,0.9020106492384,0.467176740250533
19.8,5,0.897875682394862,0.466129221183914
19.9,5,0.893588248088078,0.465263815811454
20,5,0.889141352360056,0.464597097611569
20.1,5,0.884520644254621,0.464154299441353
20.2,5,0.879744826951919,0.463908403438726
20.3,5,0.874828630935695,0.463841137059971
20.4,5,0.869784772587634,0.463939771668147
20.5,5,0.864626493353601,0.464193024802894
20.6,5,0.859368109896562,0.464590132020976
20.7,5,0.854025190870197,0.46512051773186
20.8,5,0.848614609631773,0.465773691399548
20.9,5,0.843154569189943,0.466539335718684
21,5,0.837664763415719,0.467408103907202
21.1,5,0.832166552737988,0.468371355198267
21.2,5,0.826679885485282,0.469405174744773
21.3,5,0.821226042437588,0.470486106471045
21.4,5,0.815827407397338,0.471591307314071
21.5,5,0.810507200541677,0.472697626466755
21.6,5,0.805289373213966,0.473781364191751
21.7,5,0.800198580756092,0.474818112897631
21.8,5,0.795260330897735,0.475782478023578
21.9,5,0.790501693020483,0.476647263156209
22,5,0.785955060334457,0.477379598574655
22.1,5,0.7816621640837,0.477936260095396
22.2,5,0.777617671672081,0.478318055453137
22.3,5,0.773823517771224,0.478515699603039
22.4,5,0.770285702990242,0.478514501788547
22.5,5,0.767010672020062,0.478298296718195
22.6,5,0.764004622018329,0.477850297284264
22.7,5,0.7612734076862,0.477153301685565
22.8,5,0.758822806795915,0.476189449172514
22.9,5,0.756659472152627,0.474938998070209
23,5,0.754795347155034,0.473374021402804
23.1,5,0.753252105721759,0.471452035234343
23.2,5,0.751997320294406,0.469209261793781
23.3,5,0.751007773424744,0.466666662695298
23.4,5,0.750265512937212,0.463836781109567
23.5,5,0.749753674348817,0.460730224177106
23.6,5,0.749455693577843,0.457356996506581
23.7,5,0.749355145589908,0.453726833117202
23.8,5,0.749435813967709,0.449849057935097
23.9,5,0.749681976270075,0.445731745727173
24,5,0.75007959420622,0.441377555553926
24.1,5,0.750617465582851,0.436780110560178
24.2,5,0.751270589926152,0.431986050838929
24.3,5,0.752016917730202,0.427031327072355
24.4,5,0.752836237826815,0.421945415534549
24.5,5,0.753709037458665,0.416755588477962
24.6,5,0.754616240252431,0.41148779172947
24.7,5,0.755539054825602,0.406166925124037
24.8,5,0.756458735540535,0.400816984321019
24.9,5,0.757355941198341,0.395461271143418
25,5,0.75820786817039,0.390123230667885
25.1,5,0.758985451926588,0.384827751638395
25.2,5,0.759694395801824,0.379591000156457
25.3,5,0.760333776079461,0.374430915207226
25.4,5,0.760898813041378,0.369365817547844
25.5,5,0.761383634932011,0.364413635250774
25.6,5,0.761781779101452,0.359591821456906
25.7,5,0.762086204170532,0.354917479115835
25.8,5,0.762288955273029,0.350407751938015
25.9,5,0.762380099073039,0.346080927986845
26,5,0.762342932110646,0.341961317093308
26.1,5,0.762149232991408,0.338084309734449
26.2,5,0.761827778755757,0.334428280784396
26.3,5,0.761395768828577,0.330984699355712
26.4,5,0.760863430270972,0.327752339424917
26.5,5,0.76023867868917,0.324732365639759
26.6,5,0.759528043142545,0.321927359509166
26.7,5,0.758736834685863,0.31934116659704
26.8,5,0.757868906396998,0.31697924975926
26.9,5,0.756925747396631,0.314850000553024
27,5,0.755902380089513,0.312970847583505
27.1,5,0.754783240205079,0.311374506235076
27.2,5,0.753600686688914,0.310021914155704
27.3,5,0.752376804510511,0.308890444347524
27.4,5,0.751127224175903,0.307967147223159
27.5,5,0.749865058747049,0.307242551431557
27.6,5,0.748601676338155,0.306709356985123
27.7,5,0.747346841173173,0.306362114619789
27.8,5,0.746108549763948,0.30619742421298
27.9,5,0.744892456821634,0.306214959660234
28,5,0.743699460351699,0.306422438999463
28.1,5,0.742523289768925,0.30684068799082
28.2,5,0.741384066053888,0.30743179106373
28.3,5,0.740294856129918,0.30817071101303
28.4,5,0.739263844859154,0.309040264682689
28.5,5,0.738296594629062,0.310026139125556
28.6,5,0.737396491904197,0.311115833492252
28.7,5,0.73656481991054,0.312298380210964
28.8,5,0.735800621895648,0.313564434488696
28.9,5,0.735100230613153,0.314906850166476
29,5,0.734455227549231,0.316323420346477
29.1,5,0.733850429242209,0.317819450897112
29.2,5,0.733292711685661,0.31936779605496
29.3,5,0.732782267978287,0.320948395118124
29.4,5,0.732314556645363,0.322545923370234
29.5,5,0.731882311976419,0.324147130170981
29.6,5,0.731475983829223,0.325740293005787
29.7,5,0.731083818308413,0.327315089324853
29.8,5,0.730691650985471,0.328862651448866
29.9,5,0.730282080814495,0.330375815793482
30,5,0.729830525121032,0.331850143168947
1,6,0.999998425470299,0.0761335761918197
1.1,6,0.999998351971037,0.0831927294175916
1.2,6,0.999998274555408,0.0909497149781022
1.3,6,0.999998193091407,0.0994546171919989
1.4,6,0.999998107404811,0.108761485567444
1.5,6,0.999998017300079,0.118925419626045
1.6,6,0.999997922562885,0.130001215752036
1.7,6,0.999997822958429,0.1420421444091
1.8,6,0.999997718226568,0.155098635271887
1.9,6,0.99999760807069,0.169216777624261
2,6,0.999997492117417,0.184436479952765
2.1,6,0.99999736986605,0.200788900527706
2.2,6,0.999997241197727,0.218295552110021
2.3,6,0.999997105914041,0.236964635256832
2.4,6,0.999996963755757,0.256789057263078
2.5,6,0.999996814430488,0.277744082150998
2.6,6,0.999996657615191,0.299784823627907
2.7,6,0.999996492952719,0.322843660769289
2.8,6,0.999996320043716,0.346827371175013
2.9,6,0.999996138429493,0.37161299245481
3,6,0.999995947533672,0.397035652671151
3.1,6,0.999995746589027,0.422874172521588
3.2,6,0.999995535350511,0.449006201939323
3.3,6,0.999995313446356,0.475276992307551
3.4,6,0.999995080401702,0.501504642812285
3.5,6,0.999994835674929,0.527490326709412
3.6,6,0.999994578658443,0.553022016681191
3.7,6,0.999994308670585,0.577877140009464
3.8,6,0.99999402493972,0.601824447212337
3.9,6,0.999993726572151,0.624623511017873
4,6,0.999993412444805,0.646010464788337
4.1,6,0.999993081070414,0.665684624986488
4.2,6,0.999992731898832,0.683580416321192
4.3,6,0.999992364133155,0.69962226991259
4.4,6,0.999991976771966,0.71373477716614
4.5,6,0.999991568675021,0.725859246591205
4.6,6,0.999991138564196,0.735957135867075
4.7,6,0.999990685008187,0.744010672729406
4.8,6,0.999990206392477,0.750022088788395
4.9,6,0.999989700857595,0.754011340934553
5,6,0.999989166087358,0.756008338827817
5.1,6,0.999988599040105,0.756049419899542
5.2,6,0.999987998551937,0.754284064211687
5.3,6,0.999987362986953,0.750863738337233
5.4,6,0.999986690325329,0.745940694459838
5.5,6,0.999985978300117,0.739671511036524
5.6,6,0.999985224406327,0.732215763939601
5.7,6,0.999984425879685,0.723734172286641
5.8,6,0.999983579650208,0.714387196290925
5.9,6,0.999982682243321,0.704335254037103
6,6,0.99998172943337,0.693746828667732
6.1,6,0.999980715797954,0.682808952993967
6.2,6,0.999979639015859,0.671593903985553
6.3,6,0.999978496026965,0.660195461381686
6.4,6,0.999977283180611,0.648714434149478
6.5,6,0.999975996469251,0.637248358919437
6.6,6,0.999974631554597,0.625889410032738
6.7,6,0.999973183747279,0.614724160108641
6.8,6,0.999971647952957,0.603834604878284
6.9,6,0.999970018555634,0.593301608850007
7,6,0.999968289015576,0.583220282516596
7.1,6,0.999966451347982,0.573715062137248
7.2,6,0.999964501035373,0.564724611621816
7.3,6,0.999962432652437,0.556226372758714
7.4,6,0.999960240022967,0.548218250419285
7.5,6,0.999957916477169,0.540703040183487
7.6,6,0.999955454871076,0.53368535132577
7.7,6,0.999952847551288,0.527170986314861
7.8,6,0.999950086282689,0.521167506917691
7.9,6,0.999947162119514,0.515686567145124
8,6,0.999944065057166,0.510754680747962
8.1,6,0.999940783586648,0.506423010339375
8.2,6,0.999937308227589,0.502611450822459
8.3,6,0.999933628245358,0.499267956138309
8.4,6,0.999929731675694,0.496357216220407
8.5,6,0.999925605411853,0.49384953890658
8.6,6,0.999921235100291,0.491718390217966
8.7,6,0.999916604970838,0.489939589342563
8.8,6,0.999911697599426,0.488491133353503
8.9,6,0.999906493550238,0.487353557069549
9,6,0.999900970558097,0.486512242107219
9.1,6,0.999895102493935,0.485958181906688
9.2,6,0.999888866449453,0.48564851606669
9.3,6,0.999882235871393,0.485545918240859
9.4,6,0.999875180427476,0.485617562034938
9.5,6,0.999867665971503,0.485832588977079
9.6,6,0.999859654077442,0.486161487183326
9.7,6,0.999851101375363,0.486575796016691
9.8,6,0.999841958620252,0.487047768104541
9.9,6,0.999832169175766,0.487549478597755
10,6,0.999821664957642,0.488048568235661
10.1,6,0.999810361140459,0.488501878772747
10.2,6,0.999798197462336,0.48891184038064
10.3,6,0.999785100198903,0.489270233426615
10.4,6,0.999770982371602,0.48956451874075
10.5,6,0.99975574468609,0.489782099810822
10.6,6,0.999739274208523,0.489911186103985
10.7,6,0.999721442205631,0.489940978601941
10.8,6,0.999702100967482,0.489861453823884
10.9,6,0.999681078399588,0.489662350109282
11,6,0.999658162784341,0.489328040755931
11.1,6,0.999633082100009,0.488830427400121
11.2,6,0.999605664116465,0.488198647907768
11.3,6,0.999575693759939,0.487449225841359
11.4,6,0.999542914735494,0.486593221984986
11.5,6,0.999507034589148,0.485641351476178
11.6,6,0.999467721523454,0.484604991371647
11.7,6,0.999424598534726,0.483496442216672
11.8,6,0.999377234576996,0.482328952770528
11.9,6,0.99932512933126,0.481116601092246
12,6,0.999267669814567,0.479873685223714
12.1,6,0.999204069024173,0.478612774371799
12.2,6,0.99913382209679,0.477349555167409
12.3,6,0.999056314630478,0.476097950818129
12.4,6,0.998970828299894,0.474872042072806
12.5,6,0.998876558676519,0.473686627072652
12.6,6,0.998772611280005,0.472557328270414
12.7,6,0.998657991592518,0.471500705310879
12.8,6,0.998531588956043,0.470534587165205
12.9,6,0.998392147034536,0.469679127982414
13,6,0.998238172862315,0.468961732947994
13.1,6,0.998067803861112,0.468421567699395
13.2,6,0.997879823127944,0.468037329259537
13.3,6,0.997672826455898,0.467799761669149
13.4,6,0.997445245274087,0.467707079435638
13.5,6,0.997195401999948,0.467760047938028
13.6,6,0.996921521476253,0.467960975453608
13.7,6,0.996621732998466,0.468313542188755
13.8,6,0.996294064285751,0.468823199014136
13.9,6,0.995936416713416,0.469498719883051
14,6,0.995546448719864,0.470359572584665
14.1,6,0.995121399112206,0.471443961453271
14.2,6,0.99465967580553,0.472703976155437
14.3,6,0.994159601146095,0.474109937107662
14.4,6,0.993619473288205,0.475642590793126
14.5,6,0.993037677789583,0.477285799305066
14.6,6,0.992412730976455,0.479025018226871
14.7,6,0.991743307546274,0.480846938569447
14.8,6,0.991028255415514,0.482739743432016
14.9,6,0.990266587774563,0.484694342623319
15,6,0.989457384296108,0.48671026588332
15.1,6,0.988599639563168,0.488802992633258
15.2,6,0.987693748915169,0.490922891001172
15.3,6,0.986740277408228,0.493035593428285
15.4,6,0.985739996484741,0.495115124853674
15.5,6,0.984693954533264,0.497138169259014
15.6,6,0.983603471829965,0.499082919627278
15.7,6,0.982470108995457,0.500928828313049
15.8,6,0.981295609292538,0.502656760487637
15.9,6,0.980081797064412,0.504249624924656
16,6,0.978830312267515,0.505695041430231
16.1,6,0.977542273819496,0.506989578546057
16.2,6,0.976220891979371,0.508106574407578
16.3,6,0.974869033893706,0.509028337496912
16.4,6,0.973489228025179,0.50974219372996
16.5,6,0.972083726331469,0.510238006032341
16.6,6,0.970654434976697,0.510507685580755
16.7,6,0.969202804969296,0.510545095319557
16.8,6,0.96772967221134,0.510346126651613
16.9,6,0.966234969166817,0.509908962600188
17,6,0.964716791101013,0.509235101957092
17.1,6,0.963170278114082,0.50833153186951
17.2,6,0.961599116893609,0.507200310332081
17.3,6,0.960004926657749,0.505848945018523
17.4,6,0.958387665804805,0.504288146216129
17.5,6,0.956746237932798,0.50253075405467
17.6,6,0.955078529907332,0.500591435993105
17.7,6,0.953381312370685,0.498486577337162
17.8,6,0.951650004698659,0.496234350037567
17.9,6,0.949878110139444,0.493855175473868
18,6,0.948054977843983,0.491374163739276
18.1,6,0.946163164250877,0.488823862559695
18.2,6,0.944208487431325,0.48620902155393
18.3,6,0.942192075612549,0.483542071056081
18.4,6,0.940111731059517,0.480840005518692
18.5,6,0.937963707063237,0.478121739923989
18.6,6,0.935742977355351,0.475407498685835
18.7,6,0.933443171789294,0.472718673740434
18.8,6,0.931056254253358,0.47007805314388
18.9,6,0.928571644733813,0.467510835731779
19,6,0.925972573109509,0.465049592206775
19.1,6,0.923231772550065,0.462738688261046
19.2,6,0.920361201611591,0.460560770552277
19.3,6,0.91736590000505,0.458511194966256
19.4,6,0.914246380987334,0.456593169934195
19.5,6,0.911001684354576,0.454812656898473
19.6,6,0.907629942919763,0.453177286910309
19.7,6,0.90412843113548,0.451696114424067
19.8,6,0.900493283707902,0.450379874394642
19.9,6,0.896718590475558,0.449242145155634
20,6,0.892792452064294,0.448304948316281
20.1,6,0.888692338959679,0.447603385760461
20.2,6,0.884439860468506,0.447101730236698
20.3,6,0.880050051108893,0.446777673281078
20.4,6,0.875534034332324,0.446617479670572
20.5,6,0.870902412329924,0.446610296168903
20.6,6,0.86616592193961,0.446746914571853
20.7,6,0.861335540929543,0.447019418815116
20.8,6,0.856422312059121,0.447421258622796
20.9,6,0.851436769078519,0.447947914391811
21,6,0.84638660798783,0.448600253290096
21.1,6,0.841274044809053,0.449386855195125
21.2,6,0.836127175908919,0.450271823569675
21.3,6,0.830970319020895,0.451226664161548
21.4,6,0.825825486002462,0.452227968420742
21.5,6,0.820714225666213,0.453254011570776
21.6,6,0.815657883579739,0.454284010767971
21.7,6,0.810677564807002,0.455297889613562
21.8,6,0.805794005141334,0.456276206118608
21.9,6,0.801027452134835,0.457200103458806
22,6,0.796397822884714,0.458051008462906
22.1,6,0.791924902886757,0.45880950609836
22.2,6,0.787622911972796,0.459458073388698
22.3,6,0.783505456379742,0.459978417325089
22.4,6,0.779585153278976,0.460352670767568
22.5,6,0.775873240706314,0.460563770088199
22.6,6,0.77237947701977,0.460595554608999
22.7,6,0.769112106231422,0.460432796861065
22.8,6,0.766077877093864,0.460061124868993
22.9,6,0.763282201255,0.459466588708506
23,6,0.760730062595421,0.458633232673769
23.1,6,0.75842696263313,0.457540400170023
23.2,6,0.756365164873523,0.456198806615079
23.3,6,0.754537299983585,0.454614348659458
23.4,6,0.752935595549653,0.452790933681572
23.5,6,0.751551059016051,0.450732973370611
23.6,6,0.75037338169128,0.448445862469281
23.7,6,0.74939094341266,0.44593608268947
23.8,6,0.748590781902643,0.443211157954756
23.9,6,0.747958373692949,0.440279425682691
24,6,0.747476407617246,0.437148943749279
24.1,6,0.74712357311895,0.433826662534829
24.2,6,0.74689312955962,0.430334842035748
24.3,6,0.7467744835378,0.426694160227054
24.4,6,0.746754483047423,0.422924514360447
24.5,6,0.746818742043972,0.419046007679777
24.6,6,0.746951939847637,0.415079084932756
24.7,6,0.747137855526812,0.411044568401719
24.8,6,0.747359135646285,0.406963786660424
24.9,6,0.747596425111123,0.402859080741572
25,6,0.747824235317543,0.398756341922085
25.1,6,0.748006877913213,0.394687905803454
25.2,6,0.748158427664243,0.390656576427587
25.3,6,0.748282634040016,0.386672365175283
25.4,6,0.748376987130467,0.382749115734778
25.5,6,0.748436826983953,0.378901818652329
25.6,6,0.748456172091947,0.375146053207908
25.7,6,0.748427853097249,0.371497918063844
25.8,6,0.748343200961794,0.367974349674861
25.9,6,0.748190888055469,0.364594282888106
26,6,0.747951569796388,0.361384097463116
26.1,6,0.747592566402185,0.358383329901059
26.2,6,0.747144906020014,0.355567478419684
26.3,6,0.746626343785126,0.352926787935617
26.4,6,0.746046531944621,0.350459845636178
26.5,6,0.745412277540169,0.348168012107232
26.6,6,0.744728606722908,0.346054268666992
26.7,6,0.743998975846951,0.344122977059923
26.8,6,0.743225020170572,0.342380173834567
26.9,6,0.74240556115827,0.340834818001945
27,6,0.741532092682593,0.339504724432548
27.1,6,0.740584269656162,0.338422742595322
27.2,6,0.739594311636663,0.337551992166468
27.3,6,0.738582845527283,0.336871312438688
27.4,6,0.737563144055431,0.336368740442239
27.5,6,0.736545483894947,0.336035492417122
27.6,6,0.735538013441662,0.33586468330231
27.7,6,0.734546913546536,0.335850995880158
27.8,6,0.733576193184947,0.335990833171643
27.9,6,0.732626949782902,0.336283200138548
28,6,0.731694168839399,0.336734003803786
28.1,6,0.73076353957578,0.337360466744188
28.2,6,0.729856394473841,0.338129016699363
28.3,6,0.728984880957528,0.339017114287416
28.4,6,0.728154913216083,0.340008910294051
28.5,6,0.727369221288367,0.341090938389127
28.6,6,0.726627960962291,0.342251196857782
28.7,6,0.725928806802447,0.343478899685912
28.8,6,0.725266725265914,0.344764529672501
28.9,6,0.724633182248627,0.346100248855429
29,6,0.724012621778484,0.347481818133211
29.1,6,0.723378977895452,0.348910307594608
29.2,6,0.722745718972334,0.35036410744217
29.3,6,0.722115905082728,0.351826669772184
29.4,6,0.72148553926793,0.353284955433732
29.5,6,0.720847008668992,0.354727581850841
29.6,6,0.72018979508519,0.356144443665393
29.7,6,0.719500575092506,0.357526627502684
29.8,6,0.718762863176447,0.358866452608998
29.9,6,0.717955705883422,0.360157621675941
